1751;2200;2025-10-22 10:21:17;586BD16/;Зил;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;5540.000;4680.000;860.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1754;2203;2025-10-22 10:51:45;454AER16;SHASMAN;NULL;Скальник;Поставка;Молодежное;NULL;NULL;NULL;38840.000;15960.000;22880.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1758;2207;2025-10-22 13:16:48;454AER16;SHASMAN;NULL;Скальник;Поставка;Молодежное;NULL;NULL;"ТОО ""ALTAI MAI""";38120.000;16040.000;22080.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1760;2210;2025-10-22 14:19:37;454AER16;SHASMAN;NULL;Скальник;Поставка;Молодежное;NULL;NULL;"ТОО ""ALTAI MAI""";36400.000;16000.000;20400.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1761;2212;2025-10-22 16:02:44;726CB16;Зил;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;6300.000;5420.000;880.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1762;2213;2025-10-22 18:22:20;783MSA16;КамАЗ;NULL;подсолнечник;Поставка;с Восточное;Усть-Каменогорск;NULL;"ТОО ""ALTAI MAI""";28920.000;14540.000;14380.000;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1764;2215;2025-10-23 09:28:26;454AER16;SHASMAN;NULL;Скальник;Поставка;Молодежное;NULL;NULL;"ТОО ""ALTAI MAI""";40980.000;16160.000;24820.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1765;2217;2025-10-23 10:41:22;787АFE16;SHASMAN;NULL;Скальник;Поставка;Молодежное;NULL;NULL;"ТОО ""ALTAI MAI""";38100.000;14980.000;23120.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1766;2218;2025-10-23 10:48:16;757AHU16;SHASMAN;NULL;Скальник;Поставка;Молодежное;NULL;NULL;"ТОО ""ALTAI MAI""";41120.000;15300.000;25820.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1767;2220;2025-10-23 10:52:40;726CB16;Зил;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;6780.000;5420.000;1360.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1768;2222;2025-10-23 14:17:05;586BD16/;Зил;NULL;уголь;Поставка;ТОО Рон и Ком;NULL;NULL;"ТОО ""ALTAI MAI""";9240.000;4680.000;4560.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1769;2223;2025-10-23 14:31:40;726СВ16;Зил;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;6760.000;5420.000;1340.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1770;2224;2025-10-23 14:54:24;586BD16/;Зил;NULL;уголь;Поставка;ТОО Рон и Ком;NULL;NULL;"ТОО ""ALTAI MAI""";10100.000;4660.000;5440.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1771;2225;2025-10-23 15:07:36;726CB16;Зил;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;5780.000;5420.000;360.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1772;2227;2025-10-23 16:20:33;586BD16;списание;NULL;уголь;Поставка;ТОО Рон и Ком;NULL;NULL;"ТОО ""ALTAI MAI""";9760.000;4660.000;5100.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1773;2228;2025-10-24 13:30:17;655BI16;HOWO;NULL;ПГС;Поставка;NULL;NULL;NULL;"ТОО ""ALTAI MAI""";44300.000;15760.000;28540.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1774;2229;2025-10-24 13:34:44;793AI16;HOWO;NULL;ПГС;Поставка;NULL;NULL;NULL;NULL;45160.000;16720.000;28440.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1775;2232;2025-10-24 14:28:08;726СВ16;Зил;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;6300.000;5420.000;880.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1776;2233;2025-10-24 15:05:43;089ERA16;Зил;NULL;Сжиженный газ;Поставка;ИП Седов;NULL;NULL;"ТОО ""ALTAI MAI""";9860.000;6380.000;3480.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1777;2234;2025-10-24 15:10:48;655BI16;HOWO;NULL;ПГС;Поставка;NULL;NULL;NULL;NULL;41440.000;15760.000;25680.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1778;2235;2025-10-24 15:14:11;793AI16;HOWO;NULL;ПГС;Поставка;NULL;NULL;NULL;"ТОО ""ALTAI MAI""";46120.000;16720.000;29400.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1781;2238;2025-10-24 15:33:44;086BG16;HOWO;NULL;ПГС;Поставка;NULL;NULL;NULL;"ТОО ""ALTAI MAI""";43420.000;15060.000;28360.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1782;2240;2025-10-24 15:51:50;726СВ16;Зил;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;6680.000;5420.000;1260.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1784;2242;2025-10-24 17:03:21;726СВ16;Зил;NULL;сор;Поставка;Элеватор;свалка;NULL;NULL;5660.000;5420.000;240.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1785;2243;2025-10-25 10:07:12;726CB16;Зил;NULL;сор;Сбыт;NULL;Элеватор;NULL;NULL;6660.000;5420.000;1240.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1788;2246;2025-10-25 10:41:30;726CB16;Зил;NULL;сор;Сбыт;Элеватор;NULL;NULL;NULL;6500.000;5420.000;1080.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1789;2247;2025-10-25 17:10:30;726CB16;Зил;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;5760.000;5420.000;340.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1790;2248;2025-10-28 10:09:03;726СВ16;Зил;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;5920.000;5400.000;520.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1791;2250;2025-10-28 11:00:27;726СВ16;Зил;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;6860.000;5400.000;1460.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1792;2251;2025-10-28 12:49:26;742РТА16;КамАЗ;NULL;подсолнечник;Поставка;с Каменка;Усть-Каменогорск;NULL;"ТОО ""ALTAI MAI""";38340.000;16040.000;22300.000;22375.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1794;2253;2025-10-28 16:05:09;726СВ16;Зил;NULL;сор;Поставка;Элеватор;свалка;NULL;NULL;6800.000;5400.000;1400.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1795;2254;2025-10-29 08:49:11;726CB16;Зил;NULL;сор;Сбыт;Элеватор;NULL;NULL;NULL;6080.000;0.000;6080.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;NULL;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1796;2255;2025-10-29 08:53:32;726CB16;Зил;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;5900.000;5400.000;500.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1798;2257;2025-10-29 09:56:10;586BD16;списание;NULL;уголь;Поставка;ТОО Рон и Ком;NULL;NULL;"ТОО ""ALTAI MAI""";10160.000;4660.000;5500.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1799;2259;2025-10-29 10:15:29;726СВ16;Зил;NULL;уголь;Поставка;ТОО Рон и Ком;NULL;NULL;"ТОО ""ALTAI MAI""";12320.000;5420.000;6900.000;6920.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1800;2261;2025-10-29 10:58:24;586BD16;списание;NULL;уголь;Поставка;ТОО Рон и Ком;NULL;NULL;"ТОО ""ALTAI MAI""";10220.000;4660.000;5560.000;5560.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1801;2262;2025-10-29 11:10:32;726СВ16;Зил;NULL;уголь;Поставка;ТОО Рон и Ком;NULL;NULL;"ТОО ""ALTAI MAI""";13360.000;5420.000;7940.000;7960.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1802;2263;2025-10-29 11:17:05;586BD16;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;"ТОО ""ALTAI MAI""";10180.000;4660.000;5520.000;5520.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1803;2264;2025-10-29 11:44:21;742РТА16;КамАЗ;NULL;подсолнечник;Поставка;с Каменка;Усть-Каменогорск;NULL;"ТОО ""ALTAI MAI""";38280.000;15960.000;22320.000;22525.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1804;2265;2025-10-29 12:00:59;ASD863F;погрузчик;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;10220.000;9900.000;320.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1805;2266;2025-10-29 12:06:08;726СВ16;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;"ТОО ""ALTAI MAI""";13440.000;5420.000;8020.000;8020.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1806;2269;2025-10-29 12:31:19;586BD16;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;NULL;10080.000;4660.000;5420.000;5420.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1807;2270;2025-10-29 13:09:33;586BD16;списание;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;NULL;0.000;4640.000;-4640.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;NULL;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1808;2271;2025-10-29 13:10:25;726СВ16;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;"ТОО ""ALTAI MAI""";12340.000;5420.000;6920.000;6920.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1809;2272;2025-10-29 13:14:30;586BD16;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;"ТОО ""ALTAI MAI""";9660.000;4640.000;5020.000;5000.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1810;2273;2025-10-29 13:25:55;ASD863F;погрузчик;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;9940.000;9900.000;40.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1812;2276;2025-10-29 15:07:34;726СВ16;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;"ТОО ""ALTAI MAI""";12040.000;5400.000;6640.000;6660.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1813;2277;2025-10-29 15:08:49;586BD16;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;"ТОО ""ALTAI MAI""";10380.000;4640.000;5740.000;5720.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1815;2279;2025-10-29 15:59:22;726СВ16;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;"ТОО ""ALTAI MAI""";11940.000;5400.000;6540.000;6520.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1816;2280;2025-10-29 16:20:51;586BD16;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;"ТОО ""ALTAI MAI""";10220.000;4640.000;5580.000;5560.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1817;2281;2025-10-29 16:30:28;ASD863F;погрузчик;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;10200.000;9900.000;300.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1818;2282;2025-10-29 16:51:45;ASD863F;погрузчик;NULL;сор;Поставка;Элеватор;свалка;NULL;NULL;10160.000;9900.000;260.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1819;2283;2025-10-29 17:04:46;ASD863F;погрузчик;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;10140.000;9900.000;240.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1820;2284;2025-10-29 17:25:41;ASD863F;погрузчик;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;10000.000;9900.000;100.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1821;2285;2025-10-30 08:30:56;586BD16/;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;NULL;0.000;4640.000;-4640.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;NULL;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1822;2286;2025-10-30 08:32:58;726СВ16;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;"ТОО ""ALTAI MAI""";11360.000;5400.000;5960.000;5960.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1823;2287;2025-10-30 08:35:24;586BD16;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;"ТОО ""ALTAI MAI""";9800.000;4640.000;5160.000;5160.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1824;2288;2025-10-30 09:04:23;726CB16;Зил;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;6840.000;5400.000;1440.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1826;2291;2025-10-30 09:53:37;586BD16/;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;"ТОО ""ALTAI MAI""";10780.000;4640.000;6140.000;6140.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1827;2292;2025-10-30 09:57:09;726CB16;Зил;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;6180.000;5400.000;780.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1828;2293;2025-10-30 10:26:54;586BD16/;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;"ТОО ""ALTAI MAI""";10460.000;4640.000;5820.000;5820.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1829;2294;2025-10-30 10:31:16;726СВ16;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;"ТОО ""ALTAI MAI""";12220.000;5400.000;6820.000;6800.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1830;2295;2025-10-30 11:01:45;586BD16/;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;"ТОО ""ALTAI MAI""";10380.000;4640.000;5740.000;5740.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1831;2296;2025-10-30 11:04:44;726СВ16;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;"ТОО ""ALTAI MAI""";12280.000;5400.000;6880.000;6880.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1832;2297;2025-10-30 11:09:25;ASD863F;погрузчик;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;10260.000;9900.000;360.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1833;2298;2025-10-30 11:39:31;ASD863F;погрузчик;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;10280.000;9900.000;380.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1834;2299;2025-10-30 11:42:40;586BD16/;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;NULL;10480.000;4640.000;5840.000;5840.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1835;2300;2025-10-30 11:47:49;ASD166F;гидромех;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;9820.000;9640.000;180.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1836;2303;2025-10-30 13:22:44;ASD166F;гидромех;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;9800.000;9640.000;160.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1837;2304;2025-10-30 13:31:03;726СВ16;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;"ТОО ""ALTAI MAI""";11940.000;5400.000;6540.000;6520.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1838;2305;2025-10-30 13:37:09;586BD16/;Зил;NULL;уголь;Поставка;Путевая 6/1;Абая 122;NULL;"ТОО ""ALTAI MAI""";9540.000;4640.000;4900.000;4900.000;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1839;2306;2025-10-30 13:41:29;ASD166F;гидромех;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;9720.000;9640.000;80.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1840;2307;2025-10-30 15:21:26;586BD16;Зил;NULL;сор;Сбыт;Элеватор;свалка;NULL;NULL;5160.000;4640.000;520.000;NULL;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1841;2309;2025-10-30 18:33:57;177AKL16;SHAСMAN;NULL;подсолнечник;Поставка;с Тургусун;Усть-Каменогорск;NULL;"ТОО ""ALTAI MAI""";30120.000;15640.000;14480.000;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1842;2310;2025-10-30 19:00:07;140AHF16;HOWO;NULL;подсолнечник;Поставка;с Тургусун;Усть-Каменогорск;NULL;"ТОО ""ALTAI MAI""";24400.000;16780.000;7620.000;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
1843;2311;2025-10-30 19:13:12;141АКН16;HOWO;NULL;подсолнечник;Поставка;с Тургусун;Усть-Каменогорск;NULL;"ТОО ""ALTAI MAI""";23380.000;16200.000;7180.000;NULL;0.00;0.00;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1;NULL;Весы 1;Весы 1;0;NULL;\\Auto-vesovaya\весовая\database.db3;2025-11-22 15:06:36
